Country Code,Country Name,Series Name,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
WLD,World,"Literacy rate, adult female (% of females ages 15 and above)",69.04696,69.73072,70.14154,70.52319,70.96518,71.42038,71.90859,74.62926,75.77947,76.17585,76.39842,76.75212,77.11524,77.65762,78.19473,77.77257,78.36676,78.96324,79.31416,79.74304,80.4911,80.75708,81.45047,81.62854,82.06664,82.32532,82.65819
YEM,"Yemen, Rep.","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,17.05956078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZMB,Zambia,"Literacy rate, adult female (% of females ages 15 and above)",57.35771942,NA,NA,NA,NA,NA,NA,NA,NA,59.80284882,NA,NA,61.83927917,NA,NA,NA,NA,51.78696823,NA,NA,77.74664307,NA,NA,NA,NA,NA,NA
ZWE,Zimbabwe,"Literacy rate, adult female (% of females ages 15 and above)",NA,NA,78.51702118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.06565857,NA,NA,88.28382874,NA,NA
AFG,Afghanistan,"Life expectancy at birth, female (years)",50.874,51.667,52.393,53.051,53.643,54.179,54.676,55.156,55.642,56.145,56.678,57.249,57.849,58.468,59.1,59.73,60.346,60.933,61.486,61.999,62.476,62.924,63.354,63.778,64.197,64.613,65.024
ALB,Albania,"Life expectancy at birth, female (years)",74.992,74.981,74.985,75.039,75.158,75.352,75.618,75.931,76.269,76.616,76.953,77.264,77.541,77.782,77.988,78.17,78.344,78.528,78.733,78.962,79.209,79.462,79.705,79.927,80.124,80.297,80.451
DZA,Algeria,"Life expectancy at birth, female (years)",68.267,68.551,68.811,69.073,69.357,69.679,70.044,70.439,70.856,71.293,71.748,72.22,72.703,73.189,73.669,74.13,74.561,74.957,75.314,75.634,75.918,76.174,76.412,76.644,76.873,77.103,77.333
ASM,American Samoa,"Life expectancy at birth, female (years)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,Andorra,"Life expectancy at birth, female (years)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AGO,Angola,"Life expectancy at birth, female (years)",43.854,44.056,44.296,44.588,44.948,45.403,45.978,46.68,47.508,48.453,49.502,50.635,51.819,53.023,54.222,55.404,56.568,57.714,58.836,59.911,60.908,61.795,62.556,63.188,63.695,64.094,64.411
ATG,Antigua and Barbuda,"Life expectancy at birth, female (years)",73.79,74.022,74.251,74.476,74.697,74.914,75.128,75.338,75.545,75.747,75.947,76.144,76.338,76.53,76.719,76.906,77.091,77.273,77.452,77.628,77.8,77.967,78.129,78.287,78.44,78.59,78.738
ARB,Arab World,"Life expectancy at birth, female (years)",66.19429816,66.56760075,66.8869183,67.26087781,67.63624682,68.04016926,68.3981284,68.73365483,69.0400458,69.31741397,69.57077206,69.80941223,70.04426172,70.28410477,70.53289554,70.78779123,71.04212965,71.28694954,71.514213,71.72247656,71.91462686,72.09851904,72.28263183,72.47340505,72.67118728,72.87576102,73.08389096
ARG,Argentina,"Life expectancy at birth, female (years)",75.191,75.426,75.666,75.905,76.142,76.377,76.611,76.844,77.079,77.313,77.544,77.769,77.987,78.194,78.392,78.581,78.761,78.936,79.107,79.275,79.439,79.599,79.752,79.899,80.04,80.177,80.31
ARM,Armenia,"Life expectancy at birth, female (years)",70.782,70.969,71.26,71.607,71.985,72.38,72.787,73.21,73.643,74.07,74.469,74.817,75.106,75.335,75.509,75.642,75.757,75.88,76.027,76.206,76.415,76.644,76.874,77.091,77.292,77.474,77.64
ABW,Aruba,"Life expectancy at birth, female (years)",75.932,75.969,76.002,76.033,76.066,76.1,76.133,76.164,76.192,76.221,76.257,76.307,76.375,76.465,76.575,76.703,76.845,76.992,77.14,77.285,77.425,77.561,77.695,77.83,77.965,78.1,78.236
AUS,Australia,"Life expectancy at birth, female (years)",80.16,80.4,80.4,80.9,80.9,80.8,81.1,81.4,81.5,81.8,82,82.4,82.6,82.8,83,83.3,83.5,83.7,83.7,83.9,84,84.2,84.3,84.3,84.4,84.5,84.6
AUT,Austria,"Life expectancy at birth, female (years)",79,79.1,79.3,79.5,79.8,80.1,80.2,80.7,81,81,81.2,81.7,81.7,81.5,82.1,82.2,82.8,83.1,83.3,83.2,83.5,83.8,83.6,83.8,84,83.7,83.4
AZE,Azerbaijan,"Life expectancy at birth, female (years)",68.817,68.917,69.024,69.148,69.286,69.428,69.553,69.653,69.729,69.797,69.891,70.06,70.33,70.713,71.2,71.76,72.347,72.91,73.405,73.813,74.127,74.355,74.527,74.672,74.801,74.924,75.046
BHS,"Bahamas, The","Life expectancy at birth, female (years)",74.152,74.307,74.431,74.528,74.607,74.683,74.774,74.894,75.05,75.245,75.476,75.733,76.001,76.265,76.517,76.753,76.969,77.171,77.361,77.54,77.709,77.869,78.023,78.173,78.32,78.465,78.609
BHR,Bahrain,"Life expectancy at birth, female (years)",73.651,73.831,74.011,74.19,74.37,74.55,74.73,74.909,75.085,75.258,75.43,75.601,75.771,75.942,76.112,76.282,76.45,76.615,76.776,76.933,77.087,77.239,77.39,77.542,77.693,77.844,77.995
BGD,Bangladesh,"Life expectancy at birth, female (years)",58.784,59.428,60.092,60.773,61.467,62.172,62.883,63.596,64.303,65,65.677,66.326,66.947,67.54,68.109,68.664,69.218,69.781,70.355,70.939,71.521,72.085,72.617,73.104,73.545,73.939,74.294
BRB,Barbados,"Life expectancy at birth, female (years)",73.505,73.741,73.974,74.202,74.425,74.641,74.849,75.048,75.237,75.418,75.592,75.76,75.927,76.094,76.261,76.431,76.603,76.776,76.949,77.122,77.293,77.461,77.626,77.787,77.945,78.099,78.251
BLR,Belarus,"Life expectancy at birth, female (years)",75.6,75.5,75.4,74.4,74.3,74.3,74.3,74.3,74.4,73.9,74.7,74.5,74.1,74.7,75,75.1,75.5,76.2,76.5,76.4,76.5,76.7,77.6,77.9,78.4,78.9,79
BEL,Belgium,"Life expectancy at birth, female (years)",79.54,79.67,79.87,79.9,80.19,80.38,80.66,80.7,80.7,81,81,81.2,81.2,81.1,81.9,81.9,82.3,82.6,82.6,82.8,83,83.3,83.1,83.2,83.9,83.4,83.4
BLZ,Belize,"Life expectancy at birth, female (years)",73.584,73.431,73.199,72.907,72.578,72.244,71.937,71.68,71.493,71.387,71.364,71.421,71.532,71.674,71.832,71.989,72.133,72.258,72.364,72.453,72.533,72.616,72.716,72.845,73.003,73.189,73.396
BEN,Benin,"Life expectancy at birth, female (years)",55.795,56.227,56.54,56.739,56.833,56.848,56.818,56.785,56.789,56.854,57.001,57.241,57.559,57.933,58.351,58.793,59.235,59.66,60.052,60.404,60.718,61.002,61.274,61.547,61.825,62.11,62.398
BMU,Bermuda,"Life expectancy at birth, female (years)",NA,78.25,NA,NA,NA,NA,NA,NA,NA,NA,80.6,80.6,80.7,81.1,81.2,81.4,81.5,81.7,81.9,82.1,82.08,85.03,85.55,84.46,84.69,84.91,85.13
BTN,Bhutan,"Life expectancy at birth, female (years)",53.184,53.926,54.664,55.4,56.134,56.877,57.639,58.427,59.243,60.082,60.94,61.806,62.668,63.509,64.316,65.073,65.766,66.394,66.96,67.468,67.93,68.36,68.776,69.19,69.608,70.033,70.459
BOL,Bolivia,"Life expectancy at birth, female (years)",56.838,57.413,57.994,58.579,59.169,59.762,60.359,60.958,61.559,62.162,62.767,63.372,63.978,64.584,65.189,65.796,66.406,67.019,67.632,68.238,68.829,69.394,69.927,70.422,70.878,71.299,71.689
BIH,Bosnia and Herzegovina,"Life expectancy at birth, female (years)",74.296,74.291,74.351,74.499,74.739,75.063,75.447,75.85,76.238,76.593,76.899,77.151,77.36,77.537,77.687,77.816,77.934,78.047,78.165,78.291,78.43,78.58,78.739,78.901,79.065,79.232,79.398
BWA,Botswana,"Life expectancy at birth, female (years)",64.323,63.661,62.681,61.404,59.889,58.207,56.451,54.746,53.224,51.99,51.163,50.833,50.985,51.58,52.579,53.926,55.539,57.305,59.11,60.868,62.514,64.013,65.382,66.631,67.744,68.708,69.517
BRA,Brazil,"Life expectancy at birth, female (years)",69.191,69.641,70.107,70.589,71.083,71.584,72.085,72.581,73.062,73.527,73.969,74.388,74.788,75.17,75.537,75.892,76.241,76.585,76.926,77.262,77.589,77.901,78.193,78.462,78.707,78.932,79.139
VGB,British Virgin Islands,"Life expectancy at birth, female (years)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRN,Brunei Darussalam,"Life expectancy at birth, female (years)",74.639,74.889,75.134,75.374,75.61,75.842,76.069,76.293,76.512,76.727,76.942,77.16,77.381,77.603,77.82,78.018,78.183,78.306,78.386,78.429,78.447,78.46,78.488,78.543,78.633,78.757,78.909
BGR,Bulgaria,"Life expectancy at birth, female (years)",75.15,74.88,75.09,75.26,75.25,74.9,74.58,73.87,74.8,75.1,75.3,75.2,75.4,75.6,76.2,76.3,76.3,76.3,76.6,77.1,77.2,77.8,77.9,78.6,78,78.2,78.2
BFA,Burkina Faso,"Life expectancy at birth, female (years)",50.516,50.494,50.498,50.534,50.613,50.734,50.887,51.06,51.249,51.461,51.712,52.023,52.409,52.875,53.421,54.04,54.721,55.442,56.178,56.909,57.616,58.285,58.912,59.496,60.035,60.531,60.992
BDI,Burundi,"Life expectancy at birth, female (years)",49.738,49.477,49.393,49.535,49.907,50.469,51.138,51.807,52.393,52.864,53.213,53.461,53.668,53.886,54.134,54.433,54.795,55.211,55.671,56.167,56.685,57.208,57.72,58.208,58.666,59.092,59.492
CPV,Cabo Verde,"Life expectancy at birth, female (years)",66.371,66.695,67.03,67.385,67.767,68.196,68.694,69.263,69.891,70.556,71.22,71.837,72.368,72.791,73.098,73.294,73.401,73.459,73.505,73.56,73.642,73.758,73.902,74.069,74.257,74.465,74.687
KHM,Cambodia,"Life expectancy at birth, female (years)",55.922,56.237,56.533,56.804,57.093,57.446,57.895,58.439,59.076,59.805,60.624,61.525,62.477,63.444,64.4,65.312,66.15,66.904,67.569,68.145,68.638,69.065,69.453,69.827,70.196,70.57,70.949
CMR,Cameroon,"Life expectancy at birth, female (years)",53.66,53.223,52.706,52.147,51.591,51.095,50.719,50.497,50.449,50.582,50.893,51.357,51.924,52.543,53.182,53.813,54.418,54.999,55.555,56.08,56.571,57.03,57.47,57.903,58.335,58.775,59.232
CAN,Canada,"Life expectancy at birth, female (years)",80.65,80.77,80.02,80.83,80.93,81.02,81.15,81.4,81.5,81.7,81.9,82.1,82.1,82.4,82.6,82.7,82.7,82.9,83,83.2,83.4,83.6,83.704,83.849,83.988,84.123,84.253
CSS,Caribbean small states,"Life expectancy at birth, female (years)",72.25375615,72.35227729,72.44644534,72.53638879,72.62620846,72.71813761,72.81441981,72.91647631,73.02608594,73.14487081,73.2746533,73.41814378,73.57560555,73.74489861,73.92455646,74.11302002,74.30738931,74.50470822,74.70020645,74.8910165,75.07369759,75.24601928,75.4091226,75.56353983,75.71121203,75.85273546,75.99082748
CYM,Cayman Islands,"Life expectancy at birth, female (years)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.7,NA,NA,NA,NA,NA,NA
CAF,Central African Republic,"Life expectancy at birth, female (years)",50.999,50.509,49.948,49.333,48.686,48.026,47.365,46.724,46.13,45.617,45.225,44.99,44.922,45.024,45.291,45.71,46.257,46.893,47.584,48.308,49.057,49.833,50.644,51.49,52.353,53.211,54.042
CEB,Central Europe and the Baltics,"Life expectancy at birth, female (years)",74.82287415,74.79008858,75.02368885,75.13784979,75.221578,75.39047031,75.58444424,75.75116665,76.09830926,76.35499861,76.78698109,77.14062898,77.34303537,77.46678859,77.8219619,77.95460752,78.20134431,78.32180161,78.62714196,78.95560679,79.28487558,79.90364641,79.93197077,80.20652277,80.52004023,80.39214169,80.39804366
TCD,Chad,"Life expectancy at birth, female (years)",48.106,48.24,48.366,48.485,48.596,48.687,48.745,48.763,48.744,48.698,48.638,48.584,48.556,48.577,48.666,48.846,49.138,49.537,50.028,50.593,51.2,51.813,52.398,52.93,53.396,53.795,54.138
CHI,Channel Islands,"Life expectancy at birth, female (years)",78.285,78.475,78.656,78.825,78.982,79.131,79.279,79.431,79.595,79.774,79.971,80.186,80.417,80.657,80.901,81.141,81.37,81.582,81.774,81.944,82.094,82.226,82.349,82.466,82.583,82.701,82.822
CHL,Chile,"Life expectancy at birth, female (years)",76.661,76.992,77.323,77.65,77.971,78.287,78.598,78.9,79.191,79.468,79.723,79.952,80.152,80.324,80.469,80.59,80.691,80.779,80.863,80.948,81.042,81.151,81.275,81.415,81.569,81.736,81.913
CHN,China,"Life expectancy at birth, female (years)",71.002,71.192,71.388,71.595,71.816,72.06,72.334,72.637,72.967,73.32,73.693,74.079,74.469,74.853,75.223,75.569,75.884,76.166,76.418,76.641,76.837,77.015,77.18,77.342,77.503,77.667,77.833
COL,Colombia,"Life expectancy at birth, female (years)",72.384,72.638,72.894,73.144,73.389,73.63,73.87,74.107,74.345,74.583,74.823,75.066,75.313,75.561,75.807,76.047,76.275,76.486,76.681,76.86,77.025,77.181,77.336,77.493,77.656,77.823,77.996
COM,Comoros,"Life expectancy at birth, female (years)",58.266,58.753,59.202,59.611,59.975,60.286,60.536,60.728,60.87,60.975,61.06,61.142,61.24,61.367,61.537,61.758,62.037,62.363,62.724,63.109,63.503,63.892,64.263,64.607,64.918,65.196,65.444
COD,"Congo, Dem. Rep.","Life expectancy at birth, female (years)",50.464,50.648,50.735,50.727,50.646,50.539,50.469,50.496,50.665,50.991,51.478,52.106,52.825,53.586,54.359,55.116,55.84,56.527,57.175,57.778,58.333,58.844,59.325,59.787,60.235,60.676,61.112
COG,"Congo, Rep.","Life expectancy at birth, female (years)",57.494,57.034,56.477,55.849,55.184,54.512,53.864,53.277,52.799,52.476,52.371,52.542,52.993,53.704,54.648,55.778,57.033,58.335,59.611,60.812,61.897,62.852,63.7,64.462,65.14,65.74,66.271
CRI,Costa Rica,"Life expectancy at birth, female (years)",78.339,78.491,78.636,78.779,78.924,79.074,79.228,79.383,79.536,79.685,79.83,79.97,80.105,80.236,80.365,80.495,80.629,80.771,80.921,81.08,81.247,81.419,81.595,81.77,81.943,82.112,82.277
CIV,Cote d'Ivoire,"Life expectancy at birth, female (years)",54.752,54.302,53.639,52.789,51.802,50.751,49.725,48.808,48.072,47.557,47.288,47.256,47.406,47.682,48.06,48.519,49.045,49.629,50.256,50.904,51.555,52.197,52.827,53.442,54.035,54.601,55.141
HRV,Croatia,"Life expectancy at birth, female (years)",75.93,75.95,75.8,76.04,76.28,76.52,76.76,76.9,76.22,76.55,76.68,78.17,78.4,78.23,79.08,78.83,79.33,79.25,79.6,79.6,79.6,79.9,80.1,80.2,80.5,80.4,81.3
CUB,Cuba,"Life expectancy at birth, female (years)",76.584,76.651,76.765,76.936,77.16,77.425,77.707,77.98,78.227,78.447,78.648,78.851,79.078,79.34,79.632,79.942,80.245,80.52,80.75,80.932,81.072,81.181,81.279,81.384,81.502,81.635,81.782
CUW,Curacao,"Life expectancy at birth, female (years)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5,79,79.1,80.1,NA,80.7,NA,NA,81,NA,81.1
CYP,Cyprus,"Life expectancy at birth, female (years)",78.616,78.776,78.934,79.088,79.24,79.389,79.536,79.681,79.825,79.967,80.106,80.24,80.368,80.494,80.618,80.748,80.892,81.053,81.232,81.428,81.634,81.84,82.039,82.222,82.388,82.536,82.669
CZE,Czech Republic,"Life expectancy at birth, female (years)",75.42,75.75,76.19,76.43,76.64,76.65,77.3,77.4,78.1,78.1,78.4,78.4,78.5,78.5,79,79.1,79.7,79.9,80.1,80.1,80.6,81.1,81.2,81.3,82,81.6,81.2
DNK,Denmark,"Life expectancy at birth, female (years)",77.73,77.98,77.96,77.77,78.1,77.83,78.26,78.46,78.7,78.8,79,79.2,79.2,79.5,79.9,80.2,80.4,80.5,80.7,80.8,81.2,81.9,82.1,82.4,82.8,82.7,82.6
DJI,Djibouti,"Life expectancy at birth, female (years)",58.273,58.448,58.585,58.68,58.738,58.758,58.743,58.704,58.658,58.621,58.613,58.653,58.751,58.914,59.149,59.463,59.861,60.328,60.844,61.388,61.932,62.447,62.914,63.321,63.661,63.937,64.162
DMA,Dominica,"Life expectancy at birth, female (years)",NA,NA,76,NA,NA,NA,NA,78,NA,NA,NA,NA,78.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DOM,Dominican Republic,"Life expectancy at birth, female (years)",70.537,71.08,71.562,71.978,72.328,72.618,72.863,73.085,73.302,73.523,73.753,73.992,74.231,74.466,74.695,74.918,75.136,75.348,75.557,75.762,75.963,76.161,76.357,76.551,76.742,76.93,77.117
EAR,Early-demographic dividend,"Life expectancy at birth, female (years)",61.95841431,62.39811516,62.84353068,63.2915554,63.73255072,64.15953007,64.56839814,64.95558839,65.32295662,65.67276331,66.01032074,66.33804231,66.66431774,66.9967044,67.33996829,67.69878285,68.0813114,68.48311863,68.90058056,69.3252754,69.74771199,70.15529759,70.54087109,70.89771534,71.22257246,71.51540584,71.7809078
EAS,East Asia & Pacific,"Life expectancy at birth, female (years)",71.23475271,71.46364848,71.66675395,71.88193361,72.11741785,72.31537587,72.60267016,72.88002879,73.16203266,73.43582325,73.79319277,74.12968543,74.45911537,74.77888283,75.09816581,75.37416412,75.66815296,75.92348389,76.15422307,76.38792331,76.56147617,76.7114415,76.89863178,77.07197745,77.23720077,77.40149833,77.55194577
EAP,East Asia & Pacific (excluding high income),"Life expectancy at birth, female (years)",70.03140347,70.25341763,70.47096866,70.68924832,70.91223653,71.14809204,71.40412876,71.68114618,71.97849631,72.2937723,72.62463976,72.9658333,73.30933334,73.647216,73.9737694,74.28242822,74.56843464,74.83057714,75.0711193,75.29030642,75.48884956,75.67252989,75.84469453,76.01235973,76.17701742,76.34194811,76.50696124
TEA,East Asia & Pacific (IDA & IBRD),"Life expectancy at birth, female (years)",69.99346447,70.21703967,70.44073504,70.66994236,70.90795934,71.16085533,71.43305933,71.72275831,72.02766351,72.34504062,72.67346446,73.00950615,73.34770906,73.68201571,74.00727626,74.31673237,74.60473684,74.86861254,75.10953557,75.32758281,75.52356683,75.70374743,75.87223024,76.03667913,76.19876047,76.36187465,76.52570259
ECU,Ecuador,"Life expectancy at birth, female (years)",71.521,72.086,72.627,73.146,73.641,74.111,74.556,74.975,75.368,75.733,76.066,76.362,76.621,76.844,77.037,77.206,77.356,77.497,77.636,77.781,77.936,78.107,78.29,78.483,78.685,78.895,79.109
EGY,"Egypt, Arab Rep.","Life expectancy at birth, female (years)",66.982,67.398,67.821,68.27,68.744,69.231,69.706,70.139,70.51,70.814,71.053,71.239,71.394,71.537,71.679,71.825,71.978,72.134,72.29,72.449,72.613,72.786,72.967,73.157,73.354,73.557,73.763
SLV,El Salvador,"Life expectancy at birth, female (years)",68.944,69.66,70.304,70.871,71.36,71.775,72.129,72.446,72.744,73.038,73.335,73.638,73.944,74.25,74.556,74.865,75.175,75.484,75.791,76.093,76.387,76.67,76.942,77.201,77.447,77.682,77.907
GNQ,Equatorial Guinea,"Life expectancy at birth, female (years)",49.855,50.301,50.772,51.252,51.732,52.204,52.658,53.089,53.493,53.867,54.207,54.51,54.784,55.038,55.282,55.537,55.821,56.144,56.508,56.909,57.326,57.732,58.103,58.427,58.703,58.941,59.161
ERI,Eritrea,"Life expectancy at birth, female (years)",51.286,51.794,52.344,52.923,53.524,54.135,54.748,55.359,55.968,56.576,57.195,57.842,58.526,59.252,60.01,60.786,61.558,62.304,63.008,63.661,64.261,64.815,65.337,65.841,66.331,66.813,67.286
EST,Estonia,"Life expectancy at birth, female (years)",74.7,74.7,74.6,73.8,72.8,74.1,75.4,75.7,75.3,75.8,76,76.2,77,76.9,77.8,78.1,78.3,78.5,79.2,80.1,80.5,81.3,81.5,81.7,81.9,82.2,82.5
ETH,Ethiopia,"Life expectancy at birth, female (years)",48.651,49.065,49.478,49.913,50.376,50.858,51.345,51.828,52.311,52.806,53.348,53.976,54.717,55.58,56.559,57.64,58.796,59.982,61.152,62.273,63.309,64.235,65.051,65.765,66.38,66.907,67.366
EMU,Euro area,"Life expectancy at birth, female (years)",79.49549299,79.65421133,80.01861613,80.07888765,80.3890086,80.53655434,80.74337212,81.03594578,81.20793212,81.39808446,81.61894782,81.89543132,81.92348759,81.84942856,82.43957616,82.55266521,82.98446134,83.18106612,83.29677522,83.48125922,83.70110397,84.19938792,84.10644936,84.34298565,84.73651413,84.26356062,84.25877273
ECS,Europe & Central Asia,"Life expectancy at birth, female (years)",76.09208619,76.0116159,75.93147785,75.802075,76.06294148,76.11122343,76.40954691,76.69078984,76.95544249,77.01852748,77.18009558,77.42085759,77.47041054,77.53266822,77.97849003,78.13064897,78.5618861,78.86590639,79.04719389,79.36159802,79.59216293,80.07835631,80.13368101,80.40048859,80.70021471,80.56478866,80.6354202
ECA,Europe & Central Asia (excluding high income),"Life expectancy at birth, female (years)",72.81664659,72.55435909,71.90625026,71.54663434,71.72733856,71.68519675,72.07289046,72.43512561,72.7647269,72.68720809,72.81235531,72.97429325,72.97713349,73.10489841,73.45075896,73.61513385,74.10350207,74.54732037,74.76086961,75.22370974,75.43633474,75.91767314,76.15459975,76.50185343,76.6950369,76.89260267,77.06002227
TEC,Europe & Central Asia (IDA & IBRD),"Life expectancy at birth, female (years)",73.09227489,72.83154396,72.28688427,71.99406339,72.16853293,72.16033087,72.52786065,72.88399313,73.20725068,73.15907389,73.30381679,73.50036015,73.54040465,73.66227343,74.00859507,74.17119751,74.63366771,75.04128343,75.26254578,75.6877657,75.91968088,76.39774838,76.61197053,76.93346055,77.1509357,77.31807275,77.47582776
EUU,European Union,"Life expectancy at birth, female (years)",78.45109178,78.5745876,78.90135481,78.96476967,79.27270991,79.3882886,79.57522032,79.82870013,80.00395173,80.20351449,80.48105867,80.76622166,80.84326932,80.85365548,81.36528294,81.50183455,81.87433114,82.06148442,82.20910816,82.44794024,82.70338739,83.23187458,83.14775375,83.38059475,83.74761723,83.36066281,83.35889919
FRO,Faroe Islands,"Life expectancy at birth, female (years)",79.7,80,80.2,80.5,80.7,80.9,81,81.1,81.1,81.2,81.2,81.2,81.3,81.4,81.6,81.8,82.2,82.5,82.8,83,83.3,83.5,83.8,84,84.2,84.5,84.7
FJI,Fiji,"Life expectancy at birth, female (years)",67.635,67.901,68.164,68.423,68.679,68.932,69.182,69.429,69.673,69.914,70.153,70.392,70.63,70.867,71.103,71.336,71.566,71.79,72.008,72.218,72.421,72.614,72.8,72.98,73.153,73.321,73.485
FIN,Finland,"Life expectancy at birth, female (years)",78.88,79.32,79.43,79.48,80.15,80.21,80.54,80.51,80.84,81.02,81,81.5,81.5,81.8,82.3,82.3,82.8,82.9,83,83.1,83.2,83.8,83.7,84.1,84.1,84.4,84.7
FCS,Fragile and conflict affected situations,"Life expectancy at birth, female (years)",56.55629649,56.75308323,56.91425688,57.04937146,57.16940595,57.28449652,57.40383004,57.53591897,57.68772532,57.86845513,58.08838759,58.35671985,58.67309221,59.03455652,59.43739236,59.87447565,60.33738073,60.81260675,61.28557949,61.74432663,62.18143618,62.59524826,62.99041505,63.37148717,63.7381144,64.09013071,64.4265476
FRA,France,"Life expectancy at birth, female (years)",80.8,81.1,81.3,81.5,81.9,81.9,82,82.3,82.6,82.7,83,83,83,82.7,83.8,83.8,84.5,84.8,84.8,85,85.3,85.7,85.4,85.6,86,85.5,85.5
PYF,French Polynesia,"Life expectancy at birth, female (years)",71.092,71.293,71.568,71.924,72.363,72.866,73.406,73.941,74.441,74.891,75.285,75.628,75.94,76.238,76.524,76.802,77.073,77.332,77.58,77.815,78.04,78.253,78.457,78.652,78.84,79.022,79.199
GAB,Gabon,"Life expectancy at birth, female (years)",62.71,62.704,62.6,62.429,62.21,61.95,61.645,61.298,60.927,60.564,60.247,60.016,59.9,59.917,60.082,60.407,60.891,61.505,62.212,62.981,63.779,64.573,65.341,66.062,66.714,67.284,67.765
GMB,"Gambia, The","Life expectancy at birth, female (years)",53.538,53.832,54.128,54.446,54.794,55.173,55.575,55.982,56.382,56.771,57.153,57.536,57.927,58.328,58.738,59.15,59.554,59.942,60.306,60.645,60.959,61.251,61.529,61.799,62.064,62.325,62.581
GEO,Georgia,"Life expectancy at birth, female (years)",73.922,73.895,73.886,73.916,73.995,74.131,74.328,74.571,74.842,75.13,75.415,75.68,75.913,76.107,76.259,76.37,76.449,76.512,76.572,76.638,76.717,76.813,76.924,77.047,77.183,77.329,77.482
DEU,Germany,"Life expectancy at birth, female (years)",78.556,78.7,79.2,79.2,79.6,79.7,79.9,80.3,80.6,80.8,81,81.3,81.2,81.3,81.6,81.8,82,82.3,82.4,82.5,82.6,83.1,83.1,83,83.6,83.1,83.1
GHA,Ghana,"Life expectancy at birth, female (years)",57.88,58.301,58.58,58.701,58.673,58.523,58.295,58.057,57.867,57.764,57.779,57.932,58.201,58.563,59.001,59.491,60.003,60.51,60.987,61.421,61.808,62.154,62.477,62.794,63.11,63.426,63.743
GIB,Gibraltar,"Life expectancy at birth, female (years)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRC,Greece,"Life expectancy at birth, female (years)",79.5,79.8,80.2,79.9,80.2,80.3,80.4,80.8,80.4,80.6,80.5,81,81.1,81.3,81.6,81.8,82,82,82.5,82.8,83,83.6,83.4,84,84.1,83.7,83.7
GRL,Greenland,"Life expectancy at birth, female (years)",68.92,68.53,68.51,68.51,68.59,67.99,68.4,68.61,69.01,68.99,69.76,70.22,70.99,71.15,71.67,71.92,72.07,72.18,72.8,72.87,73.29,73.69,73.65,74.12,NA,NA,NA
GRD,Grenada,"Life expectancy at birth, female (years)",70.784,70.972,71.152,71.327,71.498,71.669,71.846,72.029,72.222,72.426,72.641,72.865,73.096,73.33,73.566,73.805,74.047,74.293,74.541,74.788,75.029,75.257,75.469,75.663,75.838,75.997,76.142
GUM,Guam,"Life expectancy at birth, female (years)",74.413,74.656,74.91,75.176,75.459,75.762,76.086,76.428,76.785,77.154,77.533,77.92,78.312,78.703,79.086,79.456,79.806,80.133,80.435,80.712,80.961,81.184,81.386,81.573,81.747,81.913,82.072
